price,price2,miles,fuel type,exterior color,interior color,drivetrain,transmission,engine,VIN,name,seller_address,id,model_name
,,"35,409 miles", Hybrid, Oxford White, Medium Soft Ceramic, FWD, 1-Speed CVT w/OD, Gas/Electric I-4 2.0 L/122, 3FA6P0RU6HR388462,Used 2017 Ford Fusion Hybrid Titanium,"330 E Roosevelt Rd, West Chicago, IL 60185",755915888,Fusion Hybrid
"$13,977",,"28,075 miles", Gasoline, Silver, Earth Gray, FWD, 6-Speed Automatic, 2.5L I4 16V MPFI DOHC, 3FA6P0G78GR169210,Used 2016 Ford Fusion S,"800 Dundee Ave, East Dundee, IL 60118",751415789,Fusion
"$19,496",,"10,307 miles", Hybrid, Magnetic Metallic, Medium Light Stone, FWD, eCVT, I4 Hybrid, 1FADP5FU1HL101472,Used 2017 Ford C-Max Energi Titanium,"1001 Clover Dr S, Minneapolis, MN 55420",754710030,C-Max Energi
"$37,663",,1 miles, Gasoline, Shadow Black, EBONY LT, AWD, 6-SPD AUTO TRANS W/SLCTSHFT, 2.7L V6, 2FMPK4AP3JBC55832,New 2018 Ford Edge Sport,"2207 East Highway 7, Montevideo, MN 56265",747519964,Edge
"$17,390",,"41,334 miles", Hybrid,,, FWD, CVT, 4 Cylinder, 3FA6P0LU1HR315685,Used 2017 Ford Fusion Hybrid SE,"2406 N Jefferson Way, Indianola, IA 50125",755624381,Fusion Hybrid
"$22,758",,, Gasoline, Shadow Black, Ebony Black, 4WD, 6-Speed Automatic, 2.0L I4 16V GDI DOHC, MAJ6P1UL8JC176154,New 2018 Ford EcoSport SE,"255 John Deere Dr, Moscow Mills, MO 63362",731463216,EcoSport
"$35,432",,3 miles, Gasoline, Oxford White, pewter, RWD, 6-Speed Automatic with Overdrive, 3.7L V6 Ti-VCT 24V, 1FTYR2CM7KKA14455,New 2019 Ford Transit-250 Base,"1940 E Main St, Waukesha, WI 53186",751699305,Transit-250
,,,,,,,,,,,,756420617,Expedition EL
"$42,749",,, E85 Flex Fuel, Ruby Red, Black, 4WD, 10-Speed, 5.0L V8 Ti-VCT, 1FTEW1E5XJKG05471,New 2018 Ford F-150 XLT,"7200 150th St W, Apple Valley, MN 55124",753820783,F-150
"$38,740",,2 miles, Gasoline, Kona Blue Metallic, Ebony, RWD, 10-Speed Automatic, 5.0L V8 32V PDI DOHC, 1FA6P8CF9K5117561,New 2019 Ford Mustang GT,"104 Route 173, Antioch, IL 60002",747396082,Mustang
"$24,739",,10 miles, Gasoline, Shadow Black, Ebony Black, 4WD, 6-Speed Automatic, 2.0L I4 16V GDI DOHC, MAJ6P1CL3JC209546,New 2018 Ford EcoSport SES,"3020 457th Street Way, Kenyon, MN 55946",741876832,EcoSport
"$15,195",,, Gasoline, Red Hot, INTERIOR TRIM,," TRANSMISSION, AUTOMATIC",, KL8CB6SA3KC728437,New 2019 Chevrolet LS 5-Door FWD,"501 N State Route 291, Liberty, MO 64068",754626486,Model Unknown
"$4,481",,"133,152 miles", Gasoline, Black, Black, FWD, Automatic 5-Speed, 2.3L I4, 3FAHP07Z27R132275,Used 2007 Ford Fusion SE,"7227 MN-13, Savage, MN 55378",756274042,Fusion
"$49,846",,, Gasoline, Black, Ebony Black, AWD, 6-Speed Automatic, 3.5L, 1FM5K8GT6KGA50065,New 2019 Ford Explorer Sport,"1234 E. Geneva Street, Delavan, WI 53115",755263391,Explorer
"$69,085",,8 miles, Diesel, White Platinum Tri-Coat Metallic, Black, 4WD, 6-Speed Automatic, 6.7L V8 32V DDI OHV Turbo Diesel, 1FT8W3BT5KEC86864,New 2019 Ford F-350 Lariat Super Duty,"1105 Mason Way, Shell Rock, IA 50670",751036321,F-350
"$31,602","$31,602",, Hybrid, Ruby Red, Ebony, FWD, Automatic CVT, 2.0L I4 16V MPFI DOHC Hybrid, 3FA6P0MU1KR133782,New 2019 Ford Fusion Hybrid SEL,"600 Brooks Rd, Iowa Falls, IA 50126",756064459,Fusion Hybrid
"$52,282","$52,282",14 miles, E85 Flex Fuel, Oxford White, Black / Dark Marsala, 4WD, 6-Speed Automatic, 6.2L SOHC, 1FT7W2B64KEC23335,New 2019 Ford F-250 Lariat,"1820 Vandalia St, Collinsville, IL 62234",746675735,F-250
"$11,641","$11,641","82,019 miles", Gasoline, Black, Tan, AWD, Automatic 6-Speed, 1.6L I4 Turbocharger, 1FMCU9GX1DUD53592,Used 2013 Ford Escape SE,"315 W 3rd St, Hastings, NE 68901",745017828,Escape
,"$44,728",6 miles, Gasoline, Agate Black Metallic, Ebony Black/Copper Insert, 4WD, 6-Speed Automatic w/OD, Regular Unleaded V-6 3.5 L/213, 1FM5K8D80KGA41278,New 2019 Ford Explorer XLT,"1493 Co Rd E East, White Bear Lake, MN 55110",753477476,Explorer
,"$39,655",, Gasoline, Summit White, INTERIOR TRIM,, 6-SPEED AUTOMATIC TRANSMISSION,, 1GD32VCG1GZ351157,"New 2016 GMC 4WD, Reg Chassis Cab","10950 Page Ave, St. Louis, MO 63132",754385831,Model Unknown
,"$29,892","39,529 miles", Diesel, Dark Blue Pearl Clearcoat Metallic,, 4WD, 5-Speed Automatic, 6.4L V8 32V DDI OHV Twin Turbo Diesel, 1FTSW21R48EE32430,Used 2008 Ford F-250 XLT,"2546 U.S. 30, Blair, NE 68008",750011479,F-250
,"$38,460",, Gasoline, Blue Met,, 4WD, 6-Speed Automatic w/OD, Regular Unleaded V-6 3.5 L/213, 1FM5K8D85JGA12535,New 2018 Ford Explorer XLT,"500 Fairlane Dr, East Peoria, IL 61611",724172916,Explorer
,"$41,625",8 miles, E85 Flex Fuel, Blue, Medium Earth Gray, 4WD, 10-Speed, 5.0L V8 Ti-VCT, 1FTEW1E54JKF44084,New 2018 Ford F-150 XLT,"11700 Gravois Rd, St Louis, MO 63127",748076381,F-150
,"$25,995",, E85 Flex Fuel, White, Gray, 4WD, 6-Speed Automatic, 6.2L V8 16V MPFI SOHC Flexible Fuel, 1FTBF2B63CED21865,Used 2012 Ford F-250,"916 W St S, Grinnell, IA 50112",755007409,F-250
,"$6,450","101,802 miles", Gasoline, Black, Black, FWD, 4-Speed Automatic, 2.0L I4 16V MPFI DOHC, 1FAHP3HN0BW106944,Used 2011 Ford Focus SEL,"7700 E Hwy 101, Shakopee, MN 55379",740356693,Focus
,"$14,900","46,296 miles", Gasoline, White, Black, FWD, 6-Speed Automatic, 2.0L I4 16V GDI DOHC Turbo, 3FA6P0H99GR128455,Used 2016 Ford Fusion SE,"ONLINE ONLY - No Retail Location, Chicago, IL 60603",745744789,Fusion
,"$26,085",2 miles, E85 Flex Fuel, Ruby Red Metallic Tinted Clearcoat, Charcoal Black, FWD, 6-Speed Automatic, 3.5L V6 24V MPFI DOHC Flexible Fuel, 1FAHP2E83JG104053,New 2018 Ford Taurus SEL,"18505 California St, Elkhorn, NE 68022",719737032,Taurus
,"$12,900","66,212 miles", E85 Flex Fuel, Steel Blue Metallic, Charcoal Black, 4WD, 6-Speed Automatic, 3.0L V6 24V MPFI DOHC Flexible Fuel, 1FMCU9EGXCKB77445,Used 2012 Ford Escape Limited,"601 E. Main Street, Madelia, MN 56062",752834762,Escape
,"$28,480",10 miles, Gasoline, Ingot Silver Metallic, Ebony, RWD, 10-Speed Automatic, 2.3L I4 16V GDI DOHC Turbo, 1FA6P8TH5J5179698,New 2018 Ford Mustang EcoBoost,"2525 E Main St, St Charles, IL 60174",739900189,Mustang
,"$27,250","23,219 miles", Gasoline, Shadow Black, Medium Earth Gray, 4WD, 6-Speed A/T, 2.7L V6, 1FTEX1EP1GFA30757,Certified 2016 Ford F-150 XL,"675 Dunn Rd, Hazelwood, MO 63042",750710751,F-150
,"$13,988","29,020 miles", Gasoline, Ruby Red Metallic Tinted Clearcoat, Charcoal Black, FWD, Automatic, 1.5L 4 Cyl., 3FA6P0HDXER237539,Used 2014 Ford Fusion SE,"1001 Highway 25 S, Monticello, MN 55362",743936235,Fusion
,"$26,826","17,092 miles", Gasoline, Shadow Black, Ebony, AWD, 6-Speed Automatic, 2.0L I4 16V GDI DOHC Turbo, 2FMPK4J92GBC10746,Certified 2016 Ford Edge SEL,"807 Southwest Blvd, Jefferson City, MO 65109",749656906,Edge
,"$42,915",7 miles, E85 Flex Fuel, Oxford White, Medium Earth Gray, 4WD, 6-Speed Automatic, 6.2L V8 16V MPFI SOHC Flexible Fuel, 1FT7X2B65JEC26689,New 2018 Ford F-250 XLT,"50825 Spruce Ave, Osseo, WI 54758",734539361,F-250
,"$14,000",5 miles, Gasoline, Chili Pepper Red, Charcoal Black, FWD, 6-Speed Automatic with Auto-Shift, 1.6L I4 16V MPFI DOHC, 3FADP4BJ0JM130293,New 2018 Ford Fiesta SE,"610 NW Blue Pkwy, Lees Summit, MO 64063",741333516,Fiesta
"$14,990","$14,990","27,767 miles", Gasoline, Ruby,, FWD, 6-Speed Automatic w/OD, Regular Unleaded I-4 2.5 L/152, 3FA6P0H77GR103195,Used 2016 Ford Fusion SE,"500 Fairlane Dr, East Peoria, IL 61611",744155357,Fusion
"$22,420","$22,420",5 miles, Gasoline, Frozen White, Ebony, FWD, 8-Speed Automatic w/OD, Regular Unleaded I-4 2.0 L/122, NM0LS7E25K1396866,New 2019 Ford Transit Connect XL,"9401 N Milwaukee Ave, Niles, IL 60714",756350490,Transit Connect
"$25,917","$25,917",10 miles, Gasoline, Magnetic Metallic, Charcoal Black, 4WD, Automatic,4, 1FMCU9HD9JUD44333,New 2018 Ford Escape SEL,"3601 Singing Hills Blvd, Sioux City, IA 51106",752169784,Escape
"$60,999","$60,999",3 miles, Gasoline, Shadow Black, Black, 4WD, 10-Speed Automatic, 3.5L V6 24V GDI DOHC Twin Turbo, 1FMJK1JT0JEA61023,New 2018 Ford Expedition Max XLT,"1046 SW US Highway 169, Gower, MO 64454",746783436,Expedition Max
"$29,555","$29,555",, E85 Flex Fuel, Magnetic, Charcoal Black, 4WD, 6-Speed Automatic, 1.5L I4 16V GDI DOHC Turbo Flexible Fuel, 1FMCU9HD1KUA05471,New 2019 Ford Escape SEL,"3401 So Expressway, Council Bluffs, IA 51501",754068370,Escape
"$40,999","$40,999",5 miles, Gasoline, Guard, Medium Earth Gray, 4WD, 10-Speed Automatic, 2.7L V6 24V PDI DOHC Twin Turbo, 1FTEW1EP9JKF58788,New 2018 Ford F-150 XLT,"1001 Hoffman Dr NW, Owatonna, MN 55060",749162063,F-150
"$19,342","$19,342",5 miles, Gasoline, Ruby Red Metallic Tinted Clearcoat, Ebony, FWD, 6-Speed Automatic, 1.5L I4 16V GDI DOHC Turbo, 3FA6P0HD2JR135730,New 2018 Ford Fusion SE,"2600 Rt. 34 East, Sandwich, IL 60548",721716214,Fusion
,"$31,167",253 miles, Gasoline, Oxford White, Pewter, RWD, 6-Speed Automatic, 3.7L V6 24V MPFI DOHC, 1FTYE1ZM5JKA25725,New 2018 Ford Transit-150 Base,"5422 Wayne Terrace, Madison, WI 53718",755166805,Transit-150
"$51,265","$51,265",4 miles, Gasoline, Blue Metallic, Dark Earth Gray, AWD, 6-Speed Automatic, 3.5L V6 24V GDI DOHC Twin Turbo, 2FMHK6DT6JBA14985,New 2018 Ford Flex Limited w/EcoBoost,"1075 W Terra Ln, O Fallon, MO 63366",725677570,Flex
"$16,926","$16,926","3,058 miles", Gasoline, Magnetic, Ebony, FWD, 6-Speed Automatic, 1.5L I4 16V GDI DOHC Turbo, 3FA6P0HDXJR255808,New 2018 Ford Fusion SE,"2414 North Central Ave., Marshfield, WI 54449",741931169,Fusion
"$8,995","$8,995","17,054 miles", Gasoline, Red, GRAY, FWD, Automatic, 1.6L, 3FADP4FJ4FM145171,Used 2015 Ford Fiesta Titanium,"1911 Plainfield Rd, Crest Hill, IL 60403",746502047,Fiesta
,"$46,600",10 miles, Gasoline, Guard, Medium Earth Gray, 4WD, 10-Speed Automatic, 3.5L V6 24V PDI DOHC Twin Turbo, 1FTEW1EGXJKE74804,New 2018 Ford F-150 XLT,"900 Bernadette Dr, Columbia, MO 65203",746204728,F-150
"$19,995","$19,995","34,381 miles", Gasoline, Blue, Beige,, Automatic, 5.4L V8 SOHC 16V FFV, 1FMJU1G55CEF01078,Used 2012 Ford Expedition XL,"16661 Highway 13 S, Prior Lake, MN 55372",754891055,Expedition
"$42,785","$42,785",, Gasoline, Black, Medium Gray, 4WD, Automatic, 5.0L V8 32V PDI DOHC, 1FTFW1E55JFE47960,New 2018 Ford F-150 XLT,"330 Transit Rd, Columbus, WI 53925",751401720,F-150
"$37,477","$37,477",20 miles, Gasoline, Blue, Charcoal, RWD, 6-Speed Automatic, 3.7L V6 24V MPFI DOHC, 1FTYR2CMXJKB54417,New 2018 Ford Transit-250 Base,"2501 N Elston Ave, Chicago, IL 60647",746483192,Transit-250
,"$43,492",12 miles, Gasoline, Black,, 4WD, Automatic, 3.5 L, 1FM5K8D85KGA38120,New 2019 Ford Explorer XLT,"1312 W Morton Ave, Jacksonville, IL 62650",753668254,Explorer
"$14,490","$14,490","71,696 miles", Gasoline, Slate Metallic, Charcoal Black, FWD, 6-Speed Automatic, 3.5L V6 24V MPFI DOHC, 2FMDK3GC5DBC05696,Used 2013 Ford Edge SE,"414 E North Ave, Glendale Heights, IL 60139",755689830,Edge
"$4,500","$4,500","93,146 miles", Unknown, Oxford White Clearcoat, Medium/Dark Flint,, Automatic, SMPI DOHC, 1FMY403176KB20219,Used 2006 Ford Escape,"1120 S Milwaukee Ave, Libertyville, IL 60048",749800307,Escape
"$70,505","$70,505",, Gasoline, Magnetic, Ebony, 4WD, 10-Speed Automatic, 3.5L V6 24V GDI DOHC Twin Turbo, 1FMJK1JT4KEA05460,New 2019 Ford Expedition Max XLT,"3233 183rd St, Homewood, IL 60430",756013672,Expedition Max
"$14,335","$14,335",5 miles, Gasoline, Lightning Blue Metallic, Charcoal Black, FWD, 6-Speed Automatic with Auto-Shift, 1.6L I4 16V MPFI DOHC, 3FADP4BJ9JM113606,New 2018 Ford Fiesta SE,"2600 Rt. 34 East, Sandwich, IL 60548",732390352,Fiesta
"$14,500","$14,500","63,459 miles", Gasoline, Black, Black, FWD, 6-Speed Automatic, 3.5L V6 24V MPFI DOHC, 1FAHP2E87DG186132,Used 2013 Ford Taurus SEL,"102 W 2nd St, Monticello, IA 52310",748948981,Taurus
"$17,765","$17,765",5 miles, Gasoline, Magnetic, Charcoal Black, FWD, 6-Speed PowerShift Automatic, 2.0L I4 16V GDI DOHC, 1FADP3F20JL258466,New 2018 Ford Focus SE,"900 Bernadette Dr, Columbia, MO 65203",743227050,Focus
"$16,431","$16,431",26 miles, Gasoline, White Gold, Medium Light Stone, FWD, 6-Speed Automatic with Powershift, I4, 1FADP3F21JL211043,New 2018 Ford Focus SE,"11700 Gravois Rd, St Louis, MO 63127",747115741,Focus
"$15,614","$15,614","28,786 miles", Gasoline, Oxford White, Charcoal Black, FWD, 6-Speed Automatic, 2.5L I4 16V MPFI DOHC, 1FMCU0G79GUA44744,Used 2016 Ford Escape SE,"3200 S. Outer Rd, Blue Springs, MO 64015",754915857,Escape
"$15,782",,, Gasoline, Oxford White, Charcoal Black, FWD,, 4 Cylinder Engine 1.6L, 3FADP4AJ4JM142299,New 2018 Ford Fiesta S,"701 W Marketview Dr, Champaign, IL 61822",752597807,Fiesta
"$26,260",,10 miles, Gasoline, Diamond White, Ebony Black [Bl,, Automatic, 1.0L ECOBOOST ENGINE, MAJ3P1TE8JC238707,New 2018 Ford EcoSport SE,"558 William R Latham Senior Dr, Bourbonnais, IL 60914",755515262,EcoSport
"$43,775",,2 miles, Gasoline, Ft Blue Metallic, Ebony, 4WD, Automatic, 3.5 L, 1FM5K8D80KGA08605,New 2019 Ford Explorer XLT,"9203 S 145th St, Omaha, NE 68138",750160123,Explorer
"$45,587",,, E85 Flex Fuel, Black, Medium Earth Gray, 4WD, 6-Speed Automatic, 6.2L V8 16V MPFI SOHC Flexible Fuel, 1FT7W2B68KED47527,New 2019 Ford F-250 XLT,"1185 280th St W, New Prague, MN 56071",755705561,F-250
"$14,591",,2 miles, Gasoline, Ingot Silver, Charcoal Black, FWD, Automatic, 1.6L I4 Ti-VCT, 3FADP4AJ8KM101210,New 2019 Ford Fiesta S,"4201 S. 27th Street, Milwaukee, WI 53221",753700025,Fiesta
"$10,980",,"59,395 miles", Gasoline, Colorado Red, Black, 2WD, Automatic, 2.3L L4 SOHC 8V, 1FTKR1EDXAPA70288,Used 2010 Ford Ranger XLT,"1886 S Elmhurst Rd, Mt Prospect, IL 60056",754749741,Ranger
"$78,087",,12 miles, Gasoline, Agate Black Metallic, Ebony, 4WD, 10-Speed Automatic w/OD, Twin Turbo Premium Unleaded V-6 3.5 L/213, 1FMJK2AT7KEA01344,New 2019 Ford Expedition Limited,"16101 S. Lincoln Hwy, Plainfield, IL 60586",755854449,Expedition
"$50,493",,14 miles, Gasoline, Agate, Ebony, 4WD, 6-Speed Automatic, 3.5L V6 24V GDI DOHC Twin Turbo, 1FM5K8GT7KGA05555,New 2019 Ford Explorer sport,"525 S Green Bay Rd, Neenah, WI 54956",751494526,Explorer
"$24,619",,63 miles, Gasoline, Shadow Black, LEATHER-TRIM BUCKET SEATS CHARCOAL BLACK, FWD, 6-Speed Auto-Shift Manual w/OD, Regular Unleaded I-4 2.0 L/122, 1FADP3J20JL240752,New 2018 Ford Focus Titanium,"1825 Goldenbelt Blvd, Junction City, KS 66441",723253215,Focus
"$45,740",,7 miles, Gasoline, Oxford White, Ebony, RWD, 6-Speed Manual w/OD, Premium Unleaded V-8 5.0 L/302, 1FA6P8CF2K5117577,New 2019 Ford Mustang GT Premium,"18834 W Grand Ave, Lake Villa, IL 60046",746618940,Mustang
"$4,497",,"162,660 miles", Gasoline, Red, Select, RWD, Automatic, 3.9L V6 OHV 12V, 1FAFP40624F140156,Used 2004 Ford Mustang Premium,"5500 Merriam Dr, Merriam, KS 66203",752164650,Mustang
,,,,,,,,,,,,749164744,Fusion Energi
"$25,765",,"23,359 miles", Gasoline, White Platinum Tri-Coat Metallic, Medium Soft Ceramic, AWD, 6-Speed Automatic, 2.0L I4 16V GDI DOHC Turbo, 3FA6P0D92HR177455,Used 2017 Ford Fusion Platinum,"3950 Middle Rd, Bettendorf, IA 52722",752583924,Fusion
"$35,945",,2 miles, Gasoline, Ruby Red, Ebony, AWD, 6-Speed Automatic, 2.0L I4 16V GDI DOHC Turbo, 2FMPK4J90JBC06718,New 2018 Ford Edge SEL,"1130 W 16th ST, Pella, IA 50219",737215623,Edge
"$19,656",,"25,414 miles", Gasoline, Ingot Silver Metallic, Charcoal Black, 4WD, 6-Speed Automatic, 1.5L I4 16V GDI DOHC Turbo, 1FMCU9GD7JUB15537,Used 2018 Ford Escape SE,"935 W 23rd St, Lawrence, KS 66046",752071459,Escape
"$4,988",,"75,269 miles", Gasoline, Green Metallic,, RWD, Automatic, 2.5L 4 Cyl., 1FTYR10C9YPB49454,Used 2000 Ford Ranger XLT,"3400 Highway 61, White Bear Lake, MN 55110",756464619,Ranger
"$32,815",,, Gasoline, Oxford White,, RWD, 6-Speed Automatic, 3.7L V6 24V MPFI DOHC, 1FTYR2CM0JKA51717,New 2018 Ford Transit-250 Base,"2727 W Clay St, Saint Charles, MO 63301",728618816,Transit-250
"$4,999",,"142,000 miles", Hybrid, Silver, Gray, FWD, Automatic, 4-cylinder,,Used 2010 Ford Fusion Hybrid,,754878169,Fusion Hybrid
"$17,950",,"34,522 miles", E85 Flex Fuel, Gray,, FWD, 6-Speed Automatic, 3.5L V6 24V MPFI DOHC Flexible Fuel, 1FAHP2E80FG206546,Used 2015 Ford Taurus SEL,"8425 159th St, Tinley Park, IL 60487",753582635,Taurus
"$47,405",,, Diesel, Summit White, DARK ASH / JET BLACK ACCENTS,, ALLISON 6-SPEED AUTOMATIC TRANS,, 1GB3CVCY2KF105453,"New 2019 Chevrolet 2WD, Reg Chassis-Cab","5120 I-70 North Outer Rd, St Peters, MO 63376",754468274,Model Unknown
"$25,243",,14 miles, Gasoline, Canyon Ridge Metallic, Ebony, 4WD, 6-Speed Automatic w/OD, Regular Unleaded I-4 2.0 L/122, MAJ6P1CL0JC237451,New 2018 Ford EcoSport SES,"2207 North Belt Highway, Saint Joseph, MO 64506",754286973,EcoSport
"$16,890",,"37,234 miles", Hybrid, Shadow Black, Ebony, FWD, Automatic, 2.0L 4 Cyl., 3FA6P0LU9HR314879,Used 2017 Ford Fusion Hybrid SE,"3019 Division St, St Cloud, MN 56301",751346542,Fusion Hybrid
"$53,494",,"31,564 miles", Diesel, Oxford White, Adobe, 4WD, TorqShift 6-Speed Automatic, Power Stroke 6.7L V8 DI 32V OHV Turbodiesel, 1FT8W3BT9GEB30219,Used 2016 Ford F-350 Lariat,"1940 E Main St, Waukesha, WI 53186",755003988,F-350
"$17,777",,"102,279 miles", Gasoline, Black, Charcoal Black, FWD, 6-Speed Automatic, 3.5L V6 24V MPFI DOHC, 2FMGK5C84DBD23541,Used 2013 Ford Flex SEL,"9630 Red Arrow Hwy, Bridgman, MI 49106",718556814,Flex
"$35,198",,"48,663 miles", Gasoline, Magnetic, Ebony, 4WD, 6-Speed Automatic, 3.5L V6 24V GDI DOHC Twin Turbo, 1FMJK2AT1HEA61614,Used 2017 Ford Expedition EL Limited,"2303 W. Beltline Highway, Madison, WI 53713",751151666,Expedition EL
"$38,136",,1 miles, Gasoline, Oxford White, Charcoal Black, RWD, 6-Speed Automatic, 3.5L V6 24V GDI DOHC Twin Turbo, 1FTYR2CG1KKA09391,New 2019 Ford Transit-250 Base,"13400 Wayzata Blvd, Hopkins, MN 55305",749518010,Transit-250
"$31,998",,"16,308 miles", Gasoline, Oxford White, Medium Earth Gray, 4WD, 10-Speed Automatic, 5.0L V8 32V PDI DOHC, 1FTEW1E59JFC64296,Used 2018 Ford F-150 XLT,"4900 US-52, Rochester, MN 55901",753261491,F-150
"$38,265",,2 miles, E85 Flex Fuel, Oxford White, Medium Earth Gray, 4WD, Automatic, 3.3L V6 24V PDI DOHC Flexible Fuel, 1FTEX1EB5JFB70693,New 2018 Ford F-150 XL,"2500 Wildcat Dr, Lincoln, NE 68521",723088366,F-150
"$8,950",,"103,000 miles", Unknown, Kodiac Brown Metallic, Tan, FWD, Auto, 3.5L V6 Cylinder Engine, 1FAHP2E83DG192803,Used 2013 Ford Taurus SEL,"4705 Johnson Ave NW, Cedar Rapids, IA 52405",735139998,Taurus
"$79,596",,10 miles, Diesel, White Platinum Tri-Coat, Black, 4X4, 6 Speed Automatic, 6.7L, 1FT8W3DT3KEC08046,New 2019 Ford F-350 Platinum,"R.R. 2 Box 120, Greenfield, IL 62044",753758414,F-350
"$17,395",,"19,215 miles", Gasoline, Black, Medium Light Stone, FWD, Automatic, Intercooled Turbo Regular Unleaded I-4 1.5 L/91, 1FMCU0GD6HUA16245,Used 2017 Ford Escape SE,"219 Liberty St., Gardner, IL 60424",736212712,Escape
"$20,501",,, Gasoline, Shadow Black,, FWD, Automatic, 2.5L 4 Cyl., 1FMCU0F75JUB44008,New 2018 Ford Escape S,"1935 Madison Ave, Mankato, MN 56001",750711296,Escape
"$17,845",,87 miles, E85 Flex Fuel, Magnetic, Charcoal Black, FWD, 6-Speed Automatic with Auto-Shift, 2.0L I4 16V GDI DOHC Flexible Fuel, 1FADP3H27JL292062,New 2018 Ford Focus SEL,"112 N Lexington Ave, Kewanee, IL 61443",733147024,Focus
"$27,995",,"6,380 miles", Gasoline, White, Tan, RWD, Automatic, 6.3L V8,2267464,Used 1948 Ford,"7150 P Circle, Omaha, NE 68117",706762464,Model Unknown
"$80,116",,5 miles, Gasoline, White Platinum Tri-Coat Metallic, Medium Soft Ceramic, 4WD, 10-Speed Automatic, 3.5L V6 24V GDI DOHC Twin Turbo, 1FMJK1MT3KEA03694,New 2019 Ford Expedition Max Platinum,"8301 75th St, Kenosha, WI 53142",755681715,Expedition Max
"$20,000",,"35,442 miles", Gasoline, Green, Black, RWD, 5-Speed Manual, 4.6L V8 24V MPFI SOHC, 1ZVHT82H585177277,Used 2008 Ford Mustang Bullitt,"910 N Wisconsin, Elkhorn, WI 53121",754062241,Mustang
"$25,913",,10 miles, E85 Flex Fuel, Ruby Red, Charcoal Black, FWD, 6-Speed Automatic, 1.5L I4 16V GDI DOHC Turbo Flexible Fuel, 1FMCU0GD3KUA13178,New 2019 Ford Escape SE,"8100 W 159th St, Orland Park, IL 60462",755842536,Escape
"$20,500",,"18,866 miles", Hybrid, Lightning Blue, Ebony, FWD, Automatic CVT, 2.0L I4 16V MPFI DOHC Hybrid, 3FA6P0RU7JR120476,Used 2018 Ford Fusion Hybrid Titanium,"8050 N Church Rd, Kansas City, MO 64158",753260226,Fusion Hybrid
"$33,385",,, Gasoline, Oxford White, Pewter, RWD, 6-Speed Automatic, 3.7L V6 24V MPFI DOHC, 1FTYE2YM9JKA55396,New 2018 Ford Transit-150 Base,"6001 Washington Ave, Racine, WI 53406",745036013,Transit-150
"$43,332",,, Gasoline, White Platinum, Ebony, AWD, 8-Speed Automatic, 2.0L, 2FMPK4K9XKBB04200,New 2019 Ford Edge Titanium,"10401 Woodcrest Dr NW, Minneapolis, MN 55433",755512294,Edge
"$36,731",,7 miles, Gasoline, Oxford White, Medium Earth Gray, 4WD, 10-Speed Automatic, 3.5L V6 24V PDI DOHC Twin Turbo, 1FTFW1EG8JKF42280,New 2018 Ford F-150 XL,"1845 E. Santa Fe, Olathe, KS 66062",747010254,F-150
"$13,770",,"80,203 miles", Gasoline, Ruby Red Metallic, Medium Light Stone, ALL WHEEL, AUTOMATIC, 3.5L 6 Cyl. Gas, 2FMDK4KC7DBA23124,Used 2013 Ford Edge Limited,"1500 NW S Outer Rd, Blue Springs, MO 64015",739767147,Edge
"$26,051",,, Gasoline, Smoke Metallic, Ebony, 4WD, Automatic, 2.0 L, MAJ6P1ULXJC176155,New 2018 Ford EcoSport SE,"5840 MO-100, Washington, MO 63090",730752697,EcoSport
"$33,936",,12 miles, Gasoline, White Platinum Metallic Tri-Coat, Ebony, AWD, 6-Speed Automatic w/OD, Regular Unleaded V-6 3.5 L/213, 2FMPK4J8XJBB28908,New 2018 Ford Edge SEL,"29906 E. US Hwy 24, Buckner, MO 64016",721871903,Edge
"$57,442",,7 miles, Gasoline, Black Sapphire Metallic, Brown, AWD, Automatic, Intercooled Turbo Premium Unleaded I-6 3.0 L/183, WBA2N3C50KVE46397,New 2019 BMW M240i xDrive,"11858 Olive Blvd, Creve Coeur, MO 63141",755429594,Model Unknown
"$41,895",,2 miles, E85 Flex Fuel, Ingot Silver, Black, 4WD, 10-Speed, 5.0L V8 Ti-VCT, 1FTEW1E53JKF91994,New 2018 Ford F-150 XLT,"11700 Gravois Rd, St Louis, MO 63127",753282469,F-150
"$10,500",,"61,803 miles", Gasoline, Bordeaux Reserve, Dune, FWD, 6-Speed Automatic, EcoBoost 1.6L I4 GTDi DOHC Turbocharged VCT, 3FA6P0HR2DR362612,Used 2013 Ford Fusion SE,"4501 South 4th Trafficway, Leavenworth, KS 66048",751868609,Fusion
"$33,045",,2 miles, Gasoline, Oxford White,, FWD, 6-Speed Automatic, 2.0L I4 16V GDI DOHC Turbo, 2FMPK3J90JBC60403,New 2018 Ford Edge SEL,"119 W Maple St, Kenesaw, NE 68956",749805140,Edge
"$36,740",,, E85 Flex Fuel, Oxford White, Charcoal, RWD, 6-Speed Automatic w/OD, Flexible V-6 3.7 L/228, 1FTYE1YM8JKB34391,New 2018 Ford Transit-150 Base,"346 West Main Street, West Branch, IA 52358",745197525,Transit-150
"$47,995",,"14,428 miles", Diesel, White, Gray, 4WD, 6-Speed Automatic, 6.7L V8 32V DDI OHV Turbo Diesel, 1FT7W2BT6HEC67335,Used 2017 Ford F-250 XLT,"975 280th, Seward, NE 68434",737579581,F-250
